rat	human
192262	716
298159	139170
313296	139170
362021	29899
315858	25998
288912	84245
192126	153090
192126	153090
361736	219988
295261	29765
81666	2767
81662	2767
309242	2767
309242	2767
100910813	254773
103693222	254773
108348145	7553
108348145	7553
315101	7553
315101	7553
363268	130888
689800	387836
298213	3443
298210	3443
298205	3443
100912356	3443
690894	3443
361025	57544
363015	23052
307920	390748
293705	55611
405144	135924
502755	135924
171009	89
293455	23062
103694867	23062
309331	115426
89812	8396
116723	8396
360779	4034
360626	3880
362041	6164
296380	10565
296380	10565
312915	10565
312915	10565
252919	10991
298213	3467
298210	3467
298205	3467
100912356	3467
690894	3467
89812	5305
116723	5305
113906	26353
24417	2918
60590	2918
81672	2918
299246	123016
498119	23514
498119	23514
499309	65998
300361	51503
24391	1444
373545	51422
373545	51422
292597	57348
116477	65125
309407	80036
363542	124404
360741	8220
690388	64600
362965	5905
108348170	22943
293897	22943
308451	80271
289740	23481
100359886	337880
100360682	6635
50993	10890
100911814	2731
309312	2731
287552	642
300763	54839
310625	57127
315272	196527
310710	9554
25724	3691
296130	150763
24533	3939
498944	55815
498952	162239
309957	4205
498834	4648
289051	163486
307833	9798
308169	110091775
499000	79844
291967	79844
501861	126859
292583	342931
363974	344148
300836	56204
338477	6503
108348188	79853
691066	79853
311785	23550
364601	286097
297894	4146
361367	267
290729	55247
292804	2821
313647	50809
29165	3003
66013	23229
500311	9573
313156	158038
114120	55970
501454	4947
297386	57835
500046	79974
316214	7942
308169	6953
114107	83999
293645	8500
103689951	8500
300215	55716
691464	10202
65026	25950
298584	832
83685	726
171495	726
83791	2224
298981	54729
293568	54729
64032	1490
81526	1490
64185	10487
363142	7869
294810	123283
305236	6373
140592	8497
288109	54847
84596	6723
100912604	6723
289582	81608
116697	100529063
308393	57469
300954	8403
682042	26339
314999	55039
290823	11160
306619	2055
25719	6447
307851	283971
286972	375743
300759	56965
64845	10243
64845	10243
252961	10010
290381	23078
296137	699
84587	5334
289809	56902
64301	6606
25117	3291
361467	79888
361467	79888
103694097	267002
102555723	267002
298312	54432
305073	51514
305073	51514
289707	55646
83575	8532
83515	9991
29353	5260
311848	56904
292156	51100
287615	7716
108348182	83881
289311	83881
78962	8863
301511	10109
171149	5276
298514	64121
361570	5639
366140	24147
691853	1352
680523	653567
64472	60560
25656	2980
502902	64581
58966	10266
108348322	246176
287570	246176
290277	51084
498609	9170
688746	81932
306141	10253
312135	64418
24260	1131
360858	89884
689885	346689
293113	84233
83586	7391
260321	2288
288778	5036
691501	10302
690547	11085
103691744	1491
24962	1491
54249	1675
317413	9643
84407	1009
192280	79660
301086	2829
301011	7384
24367	2266
317274	139604
266601	9804
311661	55734
311661	55734
83512	9415
294138	442186
60562	10228
293939	10613
361778	119559
307801	81577
360881	54935
65196	9331
85434	988
89813	5166
25279	1591
288772	283377
362736	25831
84427	2886
309131	5002
288978	130355
499956	54963
499263	146395
501070	9940
25648	6541
360725	8723
24767	6338
299599	51298
304569	57634
313413	84251
688442	9665
688442	9665
170946	9665
170946	9665
103689943	9665
103689943	9665
100910288	9665
100910288	9665
54190	9135
100363361	57592
102551559	730159
313253	114991
361907	23194
296954	23534
291699	134429
298771	9581
108351828	646450
79451	2167
25742	6285
317247	4674
316242	202500
170904	9262
500793	55643
293060	55643
29160	266
310784	6884
116568	2678
171409	7138
85256	29988
60371	329
78971	329
364630	55901
117543	1666
365266	57194
59085	435
83579	10681
287155	10273
63848	53822
50655	48
29336	10280
294853	3875
683212	3875
498194	4330
290537	26060
367384	146712
81760	6011
408233	27290
373065	57062
363026	10498
79011	79012
84474	1653
26199	4537
297954	9457
361939	256471
641528	84062
361634	9738
64470	1642
288816	341416
313705	57540
294395	222546
364843	56106
498849	56106
252895	56106
500392	157777
500392	157777
63839	2274
407784	6048
25146	1586
301575	81618
117550	3799
680813	286464
501568	286464
24232	718
498945	146198
498945	146198
291317	10557
83726	10664
687758	138429
680734	441869
362634	714
304815	1999
308267	23118
308267	23118
102552705	56101
680448	56101
83521	6236
499287	338440
266611	5780
298575	65018
291320	80013
29150	9782
361315	81555
171138	9992
362837	374291
306229	201627
500085	136306
298320	57481
497918	140775
66031	23335
287362	114548
302860	139378
25273	6608
310201	134147
192268	27165
24158	34
297458	51244
303281	6830
292462	84918
25283	2729
287474	84817
688730	53831
297428	26958
297428	26958
301742	26958
301742	26958
54302	8170
293387	120066
687082	120066
24614	5005
59315	11248
366595	6856
299903	169026
29634	3948
500338	8302
29683	8302
294138	442185
102552705	8641
680448	8641
280671	10190
280671	10190
311919	2800
689025	28957
685823	63929
685823	63929
310838	8412
287622	10040
292139	57698
100911485	9927
64476	9927
114489	1605
60371	330
78971	330
680177	163154
246358	5473
366016	23511
100911302	23511
362923	23167
502585	11126
100909844	80028
678726	80028
311185	55709
316764	23255
287146	63922
681740	3720
296849	5165
295325	3321
306066	81550
363089	54629
363089	54629
293154	2350
299979	29841
313993	29841
499442	165055
688903	8382
117130	402635
297334	51318
501854	338382
289565	132946
286924	346562
293673	84285
309161	11007
298545	10256
500060	346653
317395	54466
100909485	54466
691155	8030
64517	7064
299828	91419
619550	387509
307395	22885
78969	10221
295417	126969
302495	57826
297415	84908
288821	58158
25203	891
25498	4869
300303	4869
316256	27242
317322	10082
317322	10082
691984	10082
691984	10082
29304	6194
100911372	6194
65043	9045
81664	2770
25686	2770
292311	83887
303101	9794
497039	278
103689940	278
24203	278
685451	51764
690585	10189
360833	2531
102554838	401236
498719	401236
304124	9073
100359478	100131187
83465	1952
300128	1952
81008	3679
687031	55966
303135	23176
313521	84842
114493	778
301529	23549
685045	58527
309647	27154
291171	5987
297486	151987
314638	84699
362703	23160
288876	403282
305317	60558
500793	53339
293060	53339
287178	92181
361519	126299
288176	84319
288176	84319
60577	6565
360839	81615
408246	51279
29711	594
311902	92400
363924	144715
688618	727936
103690203	197407
689918	11063
294138	26707
24881	7471
29363	643
366894	29953
498875	115701
117088	105
301082	64866
60446	1406
299756	25834
299756	25834
24473	3350
365382	3632
287101	9088
500551	64766
364680	56033
680346	9541
362149	9541
79224	3053
289101	81626
299979	79977
313993	79977
81664	2771
25686	2771
300033	1936
365192	388569
64634	23677
116679	10668
100363341	344657
311760	140862
363123	51560
84379	51560
497904	728637
292160	54680
298700	8666
289052	360023
100362696	100129583
686140	100129583
296679	138882
302811	2000
360743	51586
362415	100526693
29509	9356
60349	2494
498129	374877
304741	29842
499630	285315
24614	5004
84600	5896
24250	102724560
317395	474343
100909485	474343
287612	54903
684440	51311
309440	84545
307526	83607
300992	9254
304445	144423
171384	79054
171384	79054
298694	84069
498576	54756
29271	1072
316061	9389
362625	57134
316552	26994
100364162	26994
688600	150921
24915	8572
302424	1896
29510	58488
25204	5122
100911216	5122
100363111	100191040
313845	6654
315151	57591
64514	1967
290493	27199
365984	81849
360589	57508
365476	80217
303592	11011
171333	3594
308579	126129
315484	27241
315484	27241
25387	408
25387	408
300944	54464
100911537	54464
65025	9783
367298	151295
654495	84287
116670	4659
287715	65266
304893	9462
304893	9462
24387	2670
81775	6227
363466	9185
301112	92359
289796	168507
360882	57863
365381	282974
499360	55719
309459	9148
683282	151871
685378	151871
684526	151871
690410	151871
304375	3268
498950	91862
362164	9776
300719	10518
690369	3601
498350	100506564
310638	55870
292935	10553
313977	23175
300913	26280
300913	26280
317553	26280
317439	55841
497039	276
103689940	276
24203	276
309197	221092
317435	357
367160	131034
315438	159989
80840	2835
116681	9228
310362	285636
60384	9276
305443	152992
306073	89890
100909827	89890
290363	1102
305888	85446
305865	341880
498167	55063
100910636	55063
304368	55063
314249	26030
307178	57584
691042	6305
300147	6305
361253	79783
313445	90293
362394	100534599
500557	154215
689576	154215
102551716	154215
302500	28985
689500	28985
303745	51547
117105	9312
140693	84812
116568	102724197
114506	56172
103690162	126272
287441	57659
308810	60494
500338	3821
29683	3821
24791	6678
25163	1029
25164	1029
304092	6651
361522	11100
24250	875
499150	27120
315546	84623
315546	84623
315546	84623
310695	84623
296200	92667
691478	9362
296158	64773
83689	8763
303353	5717
25075	3351
406164	5089
170501	55568
361142	55568
361550	57655
308584	57664
309902	80312
309452	4791
498596	10718
84479	11276
84479	11276
684785	59339
363123	150786
84379	150786
171116	4976
691810	8605
691810	8605
108348107	8605
108348107	8605
691813	8605
691813	8605
307491	23438
360920	92597
246044	150677
317389	85417
292483	8676
295088	8833
500110	168544
289608	132789
313994	8462
64199	2791
100912034	2791
303554	4077
293128	79731
287191	5917
361171	401647
259274	4836
80881	27230
114093	6768
308751	84942
290010	441670
685729	84105
140725	27092
312270	57189
304125	26285
29246	50861
312863	55297
363099	51187
363104	135228
287931	9647
297123	11328
94170	155066
436582	155066
497958	50628
310969	10561
303547	2145
361420	9013
298398	392307
684192	55758
361578	102723728
305589	53335
266687	339665
361414	57687
306011	55124
25285	3488
287275	10802
64370	10988
498869	10988
294329	7226
499335	2395
304646	152586
500527	541468
311405	55654
63847	53826
308668	123606
363443	4693
309145	53838
309945	57561
288153	3233
294449	222537
500907	91582
289342	26750
498489	122830
681825	7411
305234	8987
25714	4618
289125	84320
24471	3315
85251	80781
85251	80781
25105	4879
317183	57526
25631	4088
171437	116092
554172	7837
24261	1140
307251	494470
304181	83942
288358	83942
108348149	392517
63865	5641
170816	81285
316062	9390
360874	117143
691031	56990
499672	56990
363735	2551
24948	2332
353228	646799
689594	646799
289712	2121
311391	22995
363478	29934
363478	29934
690911	23013
64199	2792
100912034	2792
298496	9132
305064	5784
405123	390445
685756	730130
170796	116444
100911483	51079
295341	333926
94197	51552
688862	117283
688018	64397
291129	140767
314148	161198
65180	3752
65195	3752
293976	58524
362384	65055
682105	65055
66024	4887
100361272	389161
288751	254050
307829	79776
25605	3062
85257	1261
316238	221421
316335	23505
367171	4134
315763	123263
307988	340706
29557	4624
29557	4624
29557	4624
29556	4624
688981	51121
288562	7036
297576	359787
691014	359787
171088	27124
25431	1749
288621	51373
500453	5079
360945	23231
678772	64921
291963	29100
293652	4728
25097	5338
364814	5688
114096	3419
791259	23632
297113	2617
362942	79581
498345	389208
307505	1495
307505	1495
307505	1495
307505	1495
500797	126353
25585	3399
366598	222894
309595	9656
365396	54961
689364	57132
613226	388662
94202	5801
94202	5801
84599	10972
303753	3607
299341	84334
299341	84334
308942	23258
362553	200132
100192313	552889
499303	10089
294797	3575
365153	6991
683613	112802
300839	256586
499691	55119
108348149	22916
691031	56882
499672	56882
682937	10810
304127	571
365323	143503
292019	23450
114023	1315
301535	114790
306375	55790
361171	51125
64021	54328
282585	114932
294594	83890
192251	344758
100909960	389799
497896	345462
361757	93377
170933	25949
363938	4939
301042	131405
363074	145853
94170	8992
436582	8992
83504	9365
140925	57412
294141	1193
499814	92104
311123	92104
100362431	92104
100361188	144363
311047	9595
25249	10229
294232	8449
83476	3491
685243	51554
293738	79080
299841	10329
361054	84650
364952	85407
290798	10671
308593	55260
29471	100996758
25603	4082
432393	448834
81764	140801
313488	8434
360949	132864
298144	23081
108348059	23081
292022	11269
690693	11269
304218	23047
24443	3067
103690102	79027
364224	98
307511	995
296188	55304
499993	219557
58921	2305
361441	375061
498638	4481
24817	6927
498066	6450
102553613	6450
315150	158
100360919	3543
308564	43849
103689921	60490
499020	9589
287070	197358
362756	5283
294744	493869
117540	5359
685440	341676
299738	55591
306817	7913
288280	4685
360621	990
50659	7182
360667	79157
100360077	10467
689065	254439
361648	83985
313033	55113
366698	57143
361578	408050
81646	1385
361578	283820
360968	83874
365372	83874
301415	91526
301415	91526
681371	57532
686779	65981
24813	6898
65180	3751
65195	3751
302703	257240
361383	976
362384	51308
682105	51308
306004	23221
296117	2585
81674	2963
680018	339834
499497	4208
290829	9070
361383	30817
304947	5087
311876	5087
499979	222234
266612	83697
296461	9885
311415	376940
290223	161247
499653	54856
292022	55308
690693	55308
302552	4943
501138	150709
25488	4698
301579	80210
301579	80210
303553	8153
361118	84293
303882	10188
681194	147719
100910410	147719
116690	23114
685900	150350
100360552	8324
301255	221409
24703	5894
307643	79650
24604	4852
100912228	4852
291411	374868
291411	374868
685928	84872
360635	2118
170907	256987
366099	504189
100360594	55215
297738	26872
290939	84246
313581	51118
295190	126638
498001	124817
305984	157313
500692	399671
314453	91833
288771	5939
24913	11145
364049	57823
29433	5063
301346	54910
360760	255967
58812	8862
361261	219771
680149	2791
245709	149371
309378	401647
100363266	492311
362955	79159
29215	384
502372	93426
83505	8869
83505	8869
361375	55027
289533	79799
65205	4325
114203	10603
114203	10603
288913	28974
364682	378884
64667	6449
309135	55107
301242	5754
310968	10561
302996	124093
289615	10396
289615	10396
287418	22899
63880	5611
63880	5611
685958	10344
407756	151888
316085	22906
314423	53335
102552988	284099
79252	9510
317468	51284
360623	162605
498067	55654
499764	26301
312689	4074
100909548	4074
100909913	4693
366949	389692
296152	343641
312680	27440
296050	56851
362791	10572
362265	51098
619436	9862
502759	135935
304802	26254
680770	387640
361773	55088
303068	8728
304610	341418
404956	341418
298267	57685
81668	2798
685081	9390
100362023	56990
314694	50515
307376	9480
295732	219493
680149	2792
501167	29926
310548	166863
361902	133558
316157	151649
361232	55003
361387	27309
24299	1553
680050	387332
316077	956
362003	51463
65051	5104
316758	284217
499770	51490
310250	79776
305552	51057
312711	196500
289590	54940
25590	1137
287417	51121
100910721	51121
64154	9570
363016	28970
315646	91893
292809	126248
29674	5688
116459	5274
290767	339976
299127	51528
500204	51528
25301	1054
84010	28514
25645	155
312195	4899
100362023	56882
103690154	571
368128	60495
500485	9350
500336	51266
364529	125972
114210	9825
287059	146556
100363332	84433
309378	51125
499765	389799
362772	55727
494202	4939
306792	1903
282584	66036
24299	1549
363672	80320
680616	26051
690263	374395
362042	100507096
315748	390598
299106	140801
503169	140801
293481	7284
360764	79027
309828	23270
498638	4481
683955	28982
363069	60490
315883	5359
361930	55212
301624	728294
295568	6596
310683	8515
303792	84861
311835	64794
171390	171389
108348167	171389
689561	389384
500386	57532
362774	256394
116660	5798
361718	79829
102553656	84930
307169	84930
307039	22931
361326	285605
301521	255101
170928	54550
307639	64785
114639	22932
305152	4299
114498	1761
316064	9943
81514	54674
312401	79625
690606	54682
25517	5449
404888	504189
288622	58486
282583	2199
362483	157657
362483	157657
170906	55625
690079	374973
298687	54998
