rat	mouse
293394	258492
405924	258492
293400	258492
405363	258492
404988	258492
404986	258492
404989	258492
405291	258492
293429	258492
308335	22185
494344	15936
299186	70127
685612	140709
292683	68188
360673	78777
498222	212439
303604	26406
299103	66689
25023	18751
24680	18751
103692019	258807
405091	258807
300577	258807
300566	258807
405090	258807
100912580	258807
100911939	258807
405089	258807
405976	258807
103692041	258807
100912371	258807
405315	258807
100912388	258807
405396	258807
300557	258807
405314	258807
108350519	258807
103692018	258807
300565	258807
100912543	258807
100912488	258807
300567	258807
300576	258807
405977	258807
103692042	258807
100912507	258807
300568	258807
100912186	258807
405095	258807
300573	258807
102552923	258807
100912432	258807
405092	258807
100909736	258807
100909501	258807
293507	54204
681033	71003
353251	71003
89820	71974
690116	240816
309804	78334
498140	78334
117020	17207
117020	17207
291669	100862433
360161	59126
294297	268935
294297	268935
301676	14236
100911215	12507
54236	12507
29668	26440
689593	56812
296627	72323
313997	218121
498741	218121
494293	621561
494284	621561
100312751	621561
494272	621561
404876	258584
295765	258584
404879	258584
295772	258584
295771	258584
295768	258584
154985	13082
100361125	195236
502128	195236
286905	677156
56266	677156
266689	677156
500801	677156
100912471	677156
691320	677156
286904	677156
503122	677156
290623	677156
287280	21402
245953	170706
364674	212937
498517	219094
246253	11450
494265	113851
494310	113851
102547820	113851
286892	113851
494295	113851
286956	113851
300687	215051
25416	22240
25418	22240
94269	225020
501747	217341
171091	58203
292584	23877
494293	667464
494284	667464
100312751	667464
494272	667464
315798	208968
302812	208968
291737	225280
405041	258958
293598	258958
100360557	258958
89827	53817
114612	53817
289048	16876
102552378	67656
102556781	67656
289329	67656
365627	72852
287840	319370
317494	195727
317494	195727
317494	195727
361653	233912
406194	15043
24973	15043
414792	15043
414792	15043
499402	15043
414790	15043
368153	15043
294228	15043
414783	15043
24974	15043
24747	15043
108348140	15043
406194	110558
24973	110558
414792	110558
414792	110558
499402	110558
414790	110558
368153	110558
294228	110558
414783	110558
24974	110558
24747	110558
108348140	110558
192360	72205
287949	224024
406045	258577
295739	258577
315761	214425
29435	20832
362952	55944
300744	69459
117029	12772
117029	12772
287167	15122
100361053	15122
405034	258683
293773	258683
292324	258683
405927	258683
64669	99035
296872	245527
681375	16821
286933	16821
681385	16821
680754	16821
108348196	16821
100188933	66337
116553	16163
304862	108989
29744	20360
289270	319455
291981	68051
364855	18998
171355	18998
100912605	258105
295834	258105
100365887	258105
405034	258680
293773	258680
292324	258680
405927	258680
296280	241732
64525	67923
287259	18354
405063	18354
405062	18354
405061	18354
286905	106648
56266	106648
266689	106648
500801	106648
100912471	106648
691320	106648
286904	106648
503122	106648
290623	106648
56281	56280
293437	258489
293392	258489
293402	258489
293399	258489
103690410	258489
293382	258489
293398	258489
293435	258489
293439	258489
293431	258489
293389	258489
405923	258489
499237	258489
499238	258489
293394	258489
405924	258489
293400	258489
405363	258489
404988	258489
404986	258489
404989	258489
405291	258489
293429	258489
363216	94220
362216	99045
84428	67665
246097	14102
494293	404284
494284	404284
100312751	404284
494272	404284
361886	108154
361886	108154
314655	108154
308310	353499
499254	353499
103690093	353499
499510	79401
365024	234852
405034	258681
293773	258681
292324	258681
405927	258681
304988	100040462
304987	100040462
102556096	100040462
405065	258509
405386	258509
405064	258509
287262	258509
81654	235339
100910181	11812
25292	11812
108348160	11812
293789	258686
405928	258686
405026	258686
405393	258686
687088	258686
686967	258686
405027	258686
687092	258686
293793	258686
405025	258686
293781	258686
685394	381142
288041	72084
683506	71405
25104	18563
502875	171506
305081	12490
299971	66335
293789	258568
405928	258568
405026	258568
405393	258568
687088	258568
686967	258568
405027	258568
687092	258568
293793	258568
405025	258568
293781	258568
293437	258307
293392	258307
293402	258307
293399	258307
103690410	258307
293382	258307
293398	258307
293435	258307
293439	258307
293431	258307
293389	258307
405923	258307
499237	258307
499238	258307
293394	258307
405924	258307
293400	258307
405363	258307
404988	258307
404986	258307
404989	258307
405291	258307
293429	258307
405331	258016
405141	258016
405140	258016
25420	12955
405331	258988
405141	258988
405140	258988
309098	74237
295748	257950
404890	257950
494293	435953
494284	435953
100312751	435953
494272	435953
287316	259148
103690286	259148
405056	259148
287309	259148
302697	666806
317163	666806
295186	381457
29707	110886
502727	231014
64156	22186
366232	19700
117539	16154
308441	27998
501679	114661
287136	114661
685321	114661
116649	16520
296562	18146
289236	240916
100911320	619310
494293	100043569
494284	100043569
100312751	100043569
494272	100043569
65130	12739
287122	66211
298549	76824
304785	212980
405065	258913
405386	258913
405064	258913
287262	258913
315112	239554
54289	50778
309656	74157
103692019	258799
405091	258799
300577	258799
300566	258799
405090	258799
100912580	258799
100911939	258799
405089	258799
405976	258799
103692041	258799
100912371	258799
405315	258799
100912388	258799
405396	258799
300557	258799
405314	258799
108350519	258799
103692018	258799
300565	258799
100912543	258799
100912488	258799
300567	258799
300576	258799
405977	258799
103692042	258799
100912507	258799
300568	258799
100912186	258799
405095	258799
300573	258799
102552923	258799
100912432	258799
405092	258799
100909736	258799
100909501	258799
293437	258734
293392	258734
293402	258734
293399	258734
103690410	258734
293382	258734
293398	258734
293435	258734
293439	258734
293431	258734
293389	258734
405923	258734
499237	258734
499238	258734
293394	258734
405924	258734
293400	258734
405363	258734
404988	258734
404986	258734
404989	258734
405291	258734
293429	258734
494293	620537
494284	620537
100312751	620537
494272	620537
293437	258417
293392	258417
293402	258417
293399	258417
103690410	258417
293382	258417
293398	258417
293435	258417
293439	258417
293431	258417
293389	258417
405923	258417
499237	258417
499238	258417
293394	258417
405924	258417
293400	258417
405363	258417
404988	258417
404986	258417
404989	258417
405291	258417
293429	258417
24834	21877
298595	242726
494293	404287
494284	404287
100312751	404287
494272	404287
494265	113846
494310	113846
102547820	113846
286892	113846
494295	113846
286956	113846
314306	238317
310324	114893
688913	114893
103694000	114893
291034	76137
353316	54722
294712	60411
494293	667129
494284	667129
100312751	667129
494272	667129
287167	544763
100361053	544763
494293	100043083
494284	100043083
100312751	100043083
494272	100043083
302669	56078
54233	56078
59302	12155
295076	320024
100910567	320024
57300	320024
294930	320024
308362	65020
29254	23945
307604	114615
116599	109778
361431	12398
688622	218624
361953	624866
363286	74019
681908	238333
361063	100862375
288831	258724
288811	258724
288854	258724
366804	258724
366810	258724
404948	258724
288878	258724
103693533	258724
288887	258724
288835	258724
288891	258724
302044	258724
103690036	258724
404904	258724
288851	258724
288810	258724
306348	66462
316201	76441
102547039	76441
293075	258614
100909966	258614
102555079	272158
690769	170737
24908	27362
497811	22436
304601	116848
406194	14991
24973	14991
414792	14991
414792	14991
499402	14991
414790	14991
368153	14991
294228	14991
414783	14991
24974	14991
24747	14991
108348140	14991
50654	13040
24291	109660
117184	109660
293744	109225
60326	67498
170841	70603
302946	83396
100910104	22437
286894	231440
300447	26940
286905	170716
56266	170716
266689	170716
500801	170716
100912471	170716
691320	170716
286904	170716
503122	170716
290623	170716
24784	105243
192215	105243
81743	207728
311881	30050
313418	71148
689959	66952
24932	12504
288028	224090
304761	226409
296565	227622
296565	227622
502774	71287
296289	76407
310806	229776
291209	94253
288478	18861
83511	20538
25073	20778
310917	17472
100911495	17472
685116	17472
685067	17472
305139	17472
60427	17311
293823	353211
309036	434234
308003	74998
295047	66932
314630	66932
293437	258733
293392	258733
293402	258733
293399	258733
103690410	258733
293382	258733
293398	258733
293435	258733
293439	258733
293431	258733
293389	258733
405923	258733
499237	258733
499238	258733
293394	258733
405924	258733
293400	258733
405363	258733
404988	258733
404986	258733
404989	258733
405291	258733
293429	258733
365398	20521
494265	22296
494310	22296
102547820	22296
286892	22296
494295	22296
286956	22296
295748	257941
404890	257941
24314	18104
291084	18104
360593	320472
498886	407819
406194	14963
24973	14963
414792	14963
414792	14963
499402	14963
414790	14963
368153	14963
294228	14963
414783	14963
24974	14963
24747	14963
108348140	14963
24500	16199
83534	12751
309306	226089
315211	223773
619440	69684
29432	224105
100910732	224105
500040	236749
304592	269717
685128	68888
494293	100043103
494284	100043103
100312751	100043103
494272	100043103
24888	12048
24888	12048
362255	277432
81676	140483
309361	12675
79223	14933
307393	225608
54283	270198
100911725	270198
500690	338372
89826	19892
307811	330836
59305	75870
312251	192196
89788	14676
266760	338370
300656	72169
310917	76074
100911495	76074
685116	76074
685067	76074
305139	76074
315114	72709
494293	384572
494284	384572
100312751	384572
494272	384572
310324	102323
688913	102323
103694000	102323
301062	208194
619561	264895
680465	78232
299075	78232
309544	73713
24783	226999
24783	226999
102552540	71026
108353205	71026
102547811	71026
102547811	71026
302083	71026
679711	71026
679711	71026
679711	71026
102549548	71026
108348293	71026
103690642	71026
363337	71026
363324	71026
363301	71026
685488	71026
108353206	71026
367059	71026
108349349	71026
108348912	71026
365877	319166
64646	319166
680615	319166
499675	319166
690131	319166
103690190	319166
100910554	319166
362609	80912
365877	319167
64646	319167
680615	319167
499675	319167
690131	319167
103690190	319167
100910554	319167
85327	108030
282838	14667
369017	16688
690966	66420
299609	27403
680810	380755
25129	13656
294767	59054
100363145	192187
406165	55979
65024	231252
303190	246782
365877	15267
64646	15267
680615	15267
499675	15267
690131	15267
103690190	15267
100910554	15267
361789	73242
363606	257931
317237	331487
365877	319192
64646	319192
680615	319192
499675	319192
690131	319192
103690190	319192
100910554	319192
497878	18197
25247	18197
100910729	320563
365877	319176
64646	319176
680615	319176
499675	319176
690131	319176
103690190	319176
100910554	319176
170896	171530
405971	406176
405108	406176
353317	233801
304900	56079
304900	56079
100361323	56079
100361323	56079
24419	108072
59103	64292
100361417	108903
309159	16594
25718	16001
501097	17240
171459	67133
363256	11790
682865	242681
361107	56249
103690393	674842
100125368	674842
102551539	674842
360600	70834
24638	18639
266717	107656
313436	66995
679126	66995
83497	18260
361095	65100
288001	16644
24903	16644
29158	23876
302711	21372
362122	75495
300677	27425
293368	258594
293373	258594
100911839	258594
293379	258594
292710	66071
113907	104175
103690016	104175
498174	14467
25611	18416
500982	244813
116650	665155
364430	27275
305816	114874
307821	17463
63996	24061
361752	110855
298034	30936
84385	18171
25693	110877
499917	108832
103690393	665211
100125368	665211
102551539	665211
303037	70385
305349	213081
367074	214523
680020	93879
291653	93879
25133	93879
291655	93879
291649	93879
291648	93879
365877	319173
64646	319173
680615	319173
499675	319173
690131	319173
103690190	319173
100910554	319173
29511	18600
367515	71831
360991	69922
81518	17261
317344	69155
363915	208151
304458	208151
288750	208151
192356	67387
24460	15426
295835	404329
295839	404329
24332	13706
405199	258448
294203	258448
405201	258448
294204	258448
365877	319168
64646	319168
680615	319168
499675	319168
690131	319168
103690190	319168
100910554	319168
294456	319638
29704	23969
369017	110308
502097	234130
266976	241770
292419	14294
690158	14294
690198	14294
292409	14294
64571	22326
361295	268996
100361133	56309
685814	56530
100360982	19698
288858	258933
499209	622320
361269	105203
290811	234138
64354	15565
361662	12237
405180	258074
365877	319172
64646	319172
680615	319172
499675	319172
690131	319172
103690190	319172
100910554	319172
295161	229474
108348108	193740
24472	193740
24963	193740
307398	328967
362978	76737
364906	66292
689432	66292
680020	93881
291653	93881
25133	93881
291655	93881
291649	93881
291648	93881
365877	319170
64646	319170
680615	319170
499675	319170
690131	319170
103690190	319170
100910554	319170
100909438	258344
404977	258344
404970	258344
108352221	258344
287487	258344
404976	258344
287496	258344
404971	258344
287501	258344
100909493	258344
687896	258344
363639	258344
404975	258344
287481	258344
287506	258344
287489	258344
287489	258344
